invoice_date,price
2022-03-01,600.16
2022-07-27,1200.32
2021-11-25,2400.68
2023-02-23,10.46
2022-01-26,81.32
2021-02-07,107.52
2022-08-19,3000.85
2021-02-13,600.16
2022-10-03,26.15
2021-12-07,600.16
2021-11-13,1200.32
2021-11-11,1200.32
2022-02-02,107.52
2021-10-12,26.15
2021-12-22,81.32
2022-11-03,1050.00
2022-06-25,1500.40
2021-03-05,35.19
2021-09-03,71.68
2021-07-08,1500.40
2021-03-30,600.16
2022-02-12,26.15
2022-12-11,15.15
2021-07-18,40.66
2021-11-29,300.08
2022-12-21,15.15
2021-06-28,1500.40
2022-11-20,1500.40
2022-05-24,1500.40
2021-10-09,1500.40
2021-07-17,2400.68
2021-12-28,203.30
2022-04-30,107.52
2022-01-08,1800.51
2022-03-29,10.46
2022-12-01,4200.00
2021-11-23,11.73
2022-01-11,81.32
2022-09-05,35.84
2022-07-12,71.68
2022-06-10,143.36
2021-11-16,107.52
2022-08-17,1500.40
2022-11-07,600.16
2021-09-23,203.30
2022-03-01,1050.00
2021-09-01,900.24
2022-02-03,26.15
2023-01-05,20.92
2022-10-06,35.19
2022-11-21,600.16
2021-11-19,203.30
2021-02-25,3000.85
2021-09-16,300.08
2021-09-01,35.84
2021-02-04,40.66
2021-08-19,600.17
2021-08-30,162.64
2021-10-19,600.16
2021-04-06,45.45
2021-04-09,300.08
2021-06-17,5.23
2022-11-23,162.64
2021-05-04,143.36
2022-03-27,600.16
2023-02-25,15.15
2022-10-07,35.84
2022-06-11,11.73
2022-08-11,600.16
2021-08-13,1500.40
2021-10-06,23.46
2023-01-15,15.15
2021-09-04,4200.00
2022-12-24,1500.40
2021-02-12,600.16
2021-08-04,1200.34
2022-11-12,71.68
2021-07-14,3150.00
2021-02-27,121.98
2021-06-17,75.75
2022-05-26,1500.40
2022-03-25,1200.34
2022-08-29,1200.32
2021-07-27,179.20
2021-05-22,900.24
2022-09-01,20.92
2021-12-15,11.73
2021-10-21,5.23
2022-10-17,15.15
2022-12-01,5.23
2022-01-28,107.52
2022-04-19,900.24
2022-02-03,900.24
2021-03-26,162.64
2022-10-24,1200.32
2023-01-05,600.16
2021-08-20,1200.32
2022-09-05,15.69
2021-01-03,26.15
2022-06-28,15.69
2022-07-14,35.84
2021-07-13,81.32
2022-06-11,1500.40
2022-09-25,71.68
2022-09-17,179.20
2022-11-21,1200.34
2022-03-21,10.46
2023-02-28,1500.40
2021-11-13,1200.32
2022-05-22,300.08
2022-03-04,26.15
2023-02-16,5.23
2022-10-21,15.69
2021-04-17,26.15
2023-02-18,900.24
2021-02-25,35.84
2022-11-17,900.24
2021-03-13,81.32
2021-12-09,300.08
2022-12-07,10.46
2021-04-11,900.24
2022-07-17,107.52
2021-11-16,600.16
2021-02-07,600.16
2021-02-17,900.24
2021-02-03,179.20
2022-10-09,1200.34
2022-10-20,45.45
2021-07-23,300.08
2022-08-13,900.24
2021-02-26,900.24
2022-07-16,300.08
2021-05-25,40.66
2021-04-25,1200.34
2021-01-07,45.45
2021-04-09,10.46
2021-05-21,1200.32
2023-01-22,900.24
2022-03-23,900.24
2021-11-26,1050.00
2022-01-08,2400.68
2022-12-04,1200.32
2022-10-19,121.98
2023-01-26,143.36
2023-02-25,45.45
2022-10-16,203.30
2023-01-01,60.60
2021-12-22,3150.00
2022-07-12,1500.40
2022-01-28,121.98
2021-02-19,900.24
2022-05-03,1200.32
2021-11-05,121.98
2022-11-28,162.64
2022-03-28,20.92
2021-01-26,300.08
2021-01-02,900.24
2021-10-15,143.36
2022-08-02,20.92
2022-02-18,203.30
2021-08-09,26.15
2021-05-18,900.24
2021-07-23,600.17
2023-01-22,600.16
2021-04-08,900.24
2021-06-04,2400.68
2022-12-17,203.30
2022-08-12,3150.00
2022-07-31,26.15
2021-04-21,2100.00
2022-06-26,600.16
2022-08-25,1200.34
2022-03-21,3000.85
2022-01-26,179.20
2021-03-18,143.36
2022-01-24,600.16
2021-06-12,71.68
2022-12-02,1800.51
2021-02-10,300.08
2021-10-07,1200.34
2022-06-01,58.65
2023-01-28,203.30
2022-06-21,20.92
2021-09-13,900.24
2023-02-21,40.66
2022-07-23,300.08
2021-02-24,121.98
2022-11-29,162.64
2022-05-02,35.84
2022-11-17,5.23
2022-04-27,107.52
2021-11-22,300.08
2021-03-13,600.16
2022-11-07,1200.32
2021-12-20,600.17
2021-05-18,26.15
2022-08-13,5.23
2021-08-20,71.68
2022-01-27,162.64
2021-06-11,900.24
2021-01-12,300.08
2022-02-08,35.84
2021-01-17,40.66
2022-07-16,600.16
2021-07-26,300.08
2022-10-13,1200.32
2021-12-20,1800.51
2021-06-16,1500.40
2021-04-27,1200.32
2021-07-17,2100.00
2021-04-05,40.66
2021-10-13,1200.32
2021-05-18,40.66
2021-07-04,600.17
2021-05-17,58.65
2021-04-13,203.30
2021-04-28,900.24
2022-07-25,121.98
2022-08-26,600.17
2021-10-17,900.24
2021-05-21,900.24
2022-01-02,143.36
2021-08-09,20.92
2022-12-13,1500.40
2023-01-04,15.69
2023-02-27,900.24
2022-06-23,15.69
2022-10-04,20.92
2021-06-04,1200.32
2022-06-05,5.23
2022-03-01,81.32
2022-05-03,900.24
2022-05-28,35.84
2022-06-05,600.16
2021-07-14,179.20
2022-06-20,300.08
2021-03-30,1500.40
2022-10-23,5250.00
2022-11-08,1200.32
2022-04-14,20.92
2021-09-25,3150.00
2021-09-28,300.08
2021-08-02,121.98
2021-10-23,1200.32
2022-03-28,26.15
2023-02-17,300.08
2022-06-19,23.46
2022-01-19,11.73
2021-05-12,900.24
2021-06-29,40.66
2022-07-07,35.19
2021-08-25,58.65
2022-10-05,20.92
2022-03-15,75.75
2022-07-03,600.16
2022-03-08,203.30
2021-12-21,15.69
2021-03-16,1800.51
2021-12-15,3000.85
2022-10-03,5.23
2021-12-01,600.16
2023-01-31,26.15
2022-09-30,35.84
2022-12-01,1200.32
2021-04-28,1200.32
2021-08-17,600.16
2022-06-27,107.52
2021-01-13,45.45
2021-08-05,1200.32
2022-03-27,900.24
2021-07-08,10.46
2022-10-25,81.32
2022-01-18,600.17
2023-02-15,600.16
2022-02-19,121.98
2022-01-02,600.16
2021-08-19,162.64
2021-01-03,10.46
2022-09-03,1500.40
2022-09-26,5250.00
2021-12-24,3150.00
2022-05-29,5250.00
2021-05-26,1500.40
2021-04-08,203.30
2022-01-10,26.15
2021-06-04,300.08
2022-08-05,300.08
2021-02-24,15.15
2022-11-09,1800.51
2022-01-24,15.69
2022-12-20,5.23
2022-07-10,40.66
2021-01-25,1200.32
2022-05-10,1200.32
2022-11-27,900.24
2023-01-24,600.16
2022-05-04,107.52
2021-04-17,143.36
2021-09-03,300.08
2021-12-26,300.08
2021-02-22,30.30
2022-01-11,1500.40
2021-06-29,1200.32
2022-09-28,900.24
2022-05-15,26.15
2021-10-10,35.19
2022-04-11,162.64
2023-01-16,121.98
2021-08-17,300.08
2021-02-06,600.16
2021-11-05,600.16
2022-11-18,35.84
2022-09-12,600.16
2021-12-21,35.84
2022-04-11,4200.00
2022-09-02,600.16
2022-04-19,1500.40
2023-02-16,1200.32
2021-12-09,121.98
2022-03-27,179.20
2022-02-18,2400.68
2022-06-21,107.52
2021-07-12,4200.00
2022-08-30,107.52
2021-10-31,900.24
2021-12-20,1200.32
2022-06-29,600.17
2022-01-16,71.68
2022-08-04,1200.32
2021-12-17,162.64
2021-05-19,4200.00
2022-02-22,3150.00
2021-08-26,107.52
2022-06-27,121.98
2022-03-16,900.24
2021-12-06,2400.68
2022-10-14,35.84
2022-03-10,1500.40
2021-03-18,15.15
2021-06-04,1800.51
2021-06-26,1500.40
2021-02-22,203.30
2022-05-22,1500.40
2021-10-13,58.65
2022-06-07,107.52
2022-06-05,71.68
2021-05-30,15.15
2022-12-28,26.15
2022-05-08,300.08
2021-12-17,71.68
2021-03-20,5.23
2021-11-08,40.66
2021-03-17,75.75
2021-03-26,1800.51
2022-02-12,600.16
2021-02-19,600.16
2021-08-04,900.24
2021-09-06,81.32
2022-01-29,107.52
2022-01-09,1200.32
2023-02-21,15.69
2021-06-04,15.15
2022-03-19,162.64
2022-08-11,1200.32
2021-06-06,600.16
2022-04-12,600.16
2023-02-25,30.30
2021-01-18,1500.40
2021-10-12,3000.85
2022-12-11,1200.34
2022-03-24,1200.34
2021-01-30,10.46
2022-02-26,1200.32
2021-12-31,40.66
2021-09-20,900.24
2022-07-17,600.16
2023-01-04,40.66
2022-03-06,179.20
2021-04-22,5250.00
2022-10-30,20.92
2021-10-11,4200.00
2022-03-04,600.16
2023-01-31,4200.00
2022-10-14,300.08
2022-04-24,71.68
2021-11-19,900.24
2023-02-09,71.68
2021-08-28,1500.40
2021-06-04,1500.40
2022-03-11,600.16
2021-10-11,81.32
2023-02-15,162.64
2021-04-25,900.24
2021-04-16,900.24
2021-11-14,900.24
2021-05-28,23.46
2021-10-05,20.92
2022-05-04,600.16
2021-01-01,143.36
2022-12-17,35.84
2022-12-11,143.36
2022-01-11,900.24
2021-07-13,5250.00
2022-02-26,1200.32
2022-02-23,179.20
2021-10-16,35.84
2022-10-10,26.15
2022-07-25,600.16
2021-05-30,1500.40
2022-08-29,600.16
2021-10-04,600.16
2022-10-17,1050.00
2022-08-27,10.46
2022-06-03,300.08
2022-03-14,40.66
2022-07-24,121.98
2022-09-08,600.16
2022-03-06,15.69
2022-10-04,81.32
2022-10-14,300.08
2021-09-20,300.08
2022-05-17,1200.32
2021-05-10,162.64
2021-04-07,15.69
2022-04-11,1500.40
2021-03-14,203.30
2021-02-01,2100.00
2022-05-25,5.23
2022-01-26,107.52
2021-04-25,20.92
2021-03-14,300.08
2022-02-10,300.08
2021-07-24,107.52
2021-05-31,600.16
2022-09-03,162.64
2021-08-24,10.46
2022-08-19,300.08
2022-08-28,203.30
2022-05-03,1200.34
2022-03-02,1500.40
2023-02-07,15.69
2022-01-16,900.24
2021-01-19,20.92
2021-03-27,75.75
2021-08-31,1500.40
2021-12-09,1200.32
2023-02-27,1050.00
2021-01-14,15.69
2021-09-21,1500.40
2022-09-07,900.24
2021-02-13,81.32
2021-10-28,900.24
2021-08-06,300.08
2022-07-13,600.17
2022-09-20,300.08
2021-03-15,3150.00
2021-04-11,1200.32
2021-03-24,1200.34
2022-12-10,121.98
2022-04-06,5.23
2021-03-29,600.16
2021-05-14,203.30
2021-01-01,11.73
2022-04-09,203.30
2021-02-24,35.84
2021-06-07,1500.40
2021-10-25,10.46
2021-09-28,40.66
2021-01-20,3150.00
2022-05-11,121.98
2022-11-28,30.30
2022-07-23,81.32
2022-04-08,1500.40
2021-07-15,1500.40
2021-12-31,35.84
2022-03-05,23.46
2022-10-14,46.92
2022-01-29,15.69
2021-11-30,15.69
2021-03-04,179.20
2022-08-03,1200.32
2022-10-21,81.32
2021-08-06,5.23
2021-08-02,1050.00
2022-11-13,1500.40
2022-02-16,143.36
2022-12-29,900.24
2021-02-03,1500.40
2021-03-27,71.68
2021-10-16,162.64
2023-01-09,107.52
2022-12-14,40.66
2022-08-02,81.32
2023-01-20,20.92
2021-06-15,600.17
2021-01-06,4200.00
2022-03-03,300.08
2022-12-15,900.24
2021-11-28,26.15
2021-05-27,107.52
2021-08-25,5.23
2021-01-11,35.19
2021-07-03,1200.32
2022-04-30,300.08
2022-11-10,600.16
2022-09-12,10.46
2022-11-24,40.66
2021-12-02,121.98
2022-08-01,300.08
2021-01-02,35.84
2021-09-15,45.45
2022-05-29,1200.32
2021-08-30,300.08
2022-05-09,600.17
2022-11-08,15.69
2023-01-08,26.15
2021-04-18,1200.32
2022-05-18,2400.68
2022-06-24,20.92
2022-05-08,121.98
2022-09-29,35.84
2021-07-27,300.08
2023-01-09,203.30
2021-07-03,600.16
2021-08-14,5.23
2022-01-17,2400.68
2021-08-31,26.15
2021-09-05,600.17
2021-05-27,1500.40
2021-11-27,1200.32
2021-11-24,20.92
2021-12-14,1200.32
2022-11-06,300.08
2021-07-07,162.64
2022-09-23,900.24
2021-09-19,3000.85
2021-08-09,179.20
2021-05-23,600.16
2021-12-17,900.24
2022-04-11,600.16
2022-02-04,203.30
2021-12-08,143.36
2023-02-12,2100.00
2022-09-07,11.73
2021-11-01,35.84
2022-11-15,30.30
2022-12-23,900.24
2021-08-25,1500.40
2022-04-19,107.52
2021-09-29,162.64
2021-05-22,15.69
2022-04-26,40.66
2023-01-05,600.17
2023-02-22,3150.00
2022-01-25,1500.40
2022-02-08,300.08
2022-08-03,1200.32
2022-09-27,203.30
2021-12-21,1500.40
2022-04-23,121.98
2021-11-02,900.24
2021-01-21,1200.32
2021-08-18,26.15
2022-09-23,1500.40
2023-01-28,1500.40
2022-04-25,107.52
2021-11-19,143.36
2021-12-22,900.24
2023-01-06,1200.34
2021-05-20,162.64
2021-06-30,900.24
2021-03-31,600.17
2023-01-27,300.08
2021-04-01,15.69
2022-08-09,900.24
2021-05-27,1500.40
2022-07-19,15.69
2023-01-09,20.92
2022-09-04,75.75
2022-01-09,162.64
2021-08-03,203.30
2021-05-19,3000.85
2021-11-30,900.24
2021-06-06,300.08
2021-04-12,600.16
2022-02-14,900.24
2021-04-09,75.75
2021-02-26,600.16
2022-09-16,1500.40
2021-02-07,45.45
2021-02-10,1500.40
2022-06-12,900.24
2022-10-17,300.08
2021-09-28,5.23
2023-01-22,15.69
2022-09-01,1200.34
2023-01-07,300.08
2021-09-07,600.16
2021-08-30,5250.00
2022-11-21,58.65
2022-01-27,10.46
2021-11-20,4200.00
2021-11-16,300.08
2022-09-01,1200.32
2021-08-23,1500.40
2021-08-14,15.69
2021-04-20,71.68
2021-12-26,10.46
2021-08-16,40.66
2022-05-28,162.64
2021-06-23,1050.00
2023-01-06,81.32
2022-05-09,900.24
2022-11-04,900.24
2021-04-09,20.92
2021-03-28,2400.68
2022-05-28,3000.85
2022-01-24,3000.85
2021-03-30,40.66
2021-05-19,1500.40
2021-11-29,1200.32
2022-01-04,1200.34
2022-07-15,3150.00
2021-09-07,26.15
2021-08-30,71.68
2021-11-24,121.98
2022-06-20,81.32
2022-09-12,121.98
2021-11-29,1200.32
2021-04-03,81.32
2021-04-15,900.24
2022-11-22,20.92
2022-09-15,143.36
2022-10-18,40.66
2022-03-07,45.45
2022-07-21,1800.51
2021-06-23,900.24
2022-11-28,1500.40
2022-01-05,179.20
2021-07-25,45.45
2022-11-17,1200.34
2022-06-19,45.45
2022-06-20,162.64
2021-06-29,1200.34
2021-11-10,900.24
2021-10-09,600.16
2022-12-02,162.64
2021-05-29,71.68
2021-09-12,1200.32
2022-08-05,5.23
2022-01-10,71.68
2022-11-20,600.16
2022-12-30,35.84
2021-07-19,3000.85
2023-01-30,1200.32
2022-11-01,10.46
2022-12-01,1200.32
2021-02-27,600.16
2022-04-18,600.16
2021-07-10,203.30
2021-03-30,60.60
2022-04-14,900.24
2022-03-10,26.15
2021-01-07,1500.40
2021-10-26,1200.32
2021-10-02,3000.85
2022-05-16,1200.34
2022-01-29,162.64
2021-06-03,3000.85
2022-07-10,3000.85
2022-02-12,121.98
2021-07-07,35.19
2022-05-22,162.64
2022-09-23,15.15
2022-07-03,203.30
2022-03-14,1200.32
2021-10-15,600.16
2021-08-22,15.69
2022-07-20,600.16
2021-08-15,35.84
2022-09-13,3000.85
2021-12-06,1200.34
2022-03-13,1500.40
2021-01-11,179.20
2021-12-01,10.46
2021-10-09,5.23
2021-02-10,300.08
2021-03-12,30.30
2021-05-28,300.08
2021-09-19,1200.34
2021-07-23,30.30
2022-07-03,600.16
2022-11-18,35.84
2021-08-18,1200.34
2022-04-18,107.52
2022-04-20,179.20
2021-05-06,5.23
2021-04-15,20.92
2023-02-09,1500.40
2022-10-27,1200.32
2021-05-21,600.16
2022-11-13,15.15
2022-04-21,143.36
2021-03-24,10.46
2021-09-17,900.24
2021-08-08,107.52
2022-09-17,143.36
2021-04-22,20.92
2021-09-12,600.16
2023-01-23,40.66
2022-05-12,1800.51
2022-06-21,26.15
2022-02-02,121.98
2022-08-20,300.08
2022-11-01,162.64
2022-05-08,2100.00
2023-02-02,11.73
2021-09-09,162.64
2022-08-31,3000.85
2021-12-19,1200.34
2021-04-06,20.92
2021-07-12,179.20
2021-12-08,15.15
2022-01-25,26.15
2023-02-05,203.30
2021-05-13,121.98
2022-10-21,5.23
2022-11-11,1500.40
2021-03-26,203.30
2021-02-21,10.46
2021-08-14,81.32
2021-11-10,1200.32
2021-09-21,300.08
2021-07-07,600.17
2021-11-03,10.46
2023-01-28,81.32
2022-07-14,1200.32
2023-02-18,71.68
2022-05-01,107.52
2022-01-07,60.60
2021-04-22,15.69
2022-10-08,5.23
2021-01-20,600.16
2022-12-10,600.16
2021-12-28,60.60
2021-10-02,30.30
2022-07-15,600.16
2023-01-20,5.23
2022-03-20,1200.32
2021-01-01,900.24
2022-09-29,900.24
2022-10-12,900.24
2022-09-12,1200.32
2021-07-01,3000.85
2022-06-08,10.46
2023-02-20,1500.40
2022-06-28,1500.40
2021-01-03,600.17
2022-07-15,10.46
2023-01-30,300.08
2021-08-29,75.75
2022-08-15,1200.32
2022-05-30,3000.85
2021-12-31,1500.40
2021-01-29,15.69
2023-01-10,1800.51
2021-05-30,2400.68
2021-02-24,1200.32
2021-03-09,1200.34
2021-07-20,600.17
2022-01-29,300.08
2023-02-03,71.68
2021-11-26,5.23
2022-12-13,900.24
2023-01-31,23.46
2021-07-16,1200.32
2023-01-01,1800.51
2021-10-11,20.92
2022-05-09,26.15
2023-01-10,900.24
2021-02-07,300.08
2021-11-06,75.75
2021-01-27,300.08
2023-02-06,71.68
2022-11-01,1200.32
2022-05-31,900.24
2022-08-02,81.32
2022-01-11,35.19
2023-02-28,15.69
2022-01-05,1500.40
2021-02-18,30.30
2022-08-05,300.08
2021-02-04,81.32
2022-06-01,1200.32
2022-05-07,15.15
2022-09-25,600.16
2022-04-25,600.17
2022-10-12,1500.40
2022-01-26,179.20
2021-03-16,203.30
2022-03-18,600.16
2022-03-28,900.24
2022-09-04,15.69
2021-12-23,179.20
2022-09-22,81.32
2022-09-22,75.75
2021-09-23,600.16
2021-05-04,26.15
2023-02-14,20.92
2023-02-14,900.24
2021-09-22,23.46
2021-11-23,900.24
2021-12-02,2400.68
2021-01-11,40.66
2021-08-19,600.16
2021-06-19,46.92
2021-06-03,900.24
2021-11-23,107.52
2023-01-31,900.24
2021-07-21,58.65
2021-09-29,81.32
2021-06-15,600.16
2023-02-17,121.98
2022-11-20,900.24
2022-08-13,162.64
2021-05-12,81.32
2021-02-06,203.30
2022-02-02,5.23
2021-11-05,162.64
2021-08-26,203.30
2022-03-27,1200.32
2021-03-30,600.16
2021-07-14,35.84
2021-10-12,5.23
2022-05-22,20.92
2022-04-28,20.92
2022-06-22,600.16
2021-01-01,179.20
2021-10-18,3150.00
2021-03-20,300.08
2022-02-13,1200.34
2021-10-29,3150.00
2022-08-14,203.30
2022-06-01,162.64
2021-09-27,58.65
2021-05-30,35.19
2022-01-29,1500.40
2022-07-01,35.84
2021-08-19,2400.68
2022-02-09,1500.40
2022-09-12,1500.40
2021-08-25,40.66
2021-11-06,26.15
2021-09-26,107.52
2022-11-30,81.32
2021-06-27,300.08
2021-06-12,1500.40
2022-06-17,26.15
2022-05-17,121.98
2022-11-25,162.64
2022-10-14,46.92
2021-09-27,10.46
2022-05-28,600.16
2022-10-10,1800.51
2021-06-29,900.24
2022-08-09,1200.32
2021-11-16,121.98
2022-10-18,107.52
2023-02-27,10.46
2021-07-02,3150.00
2022-12-02,600.16
2021-01-18,10.46
2022-07-06,1500.40
2023-02-01,900.24
2021-08-29,35.19
2021-05-26,1200.32
2021-02-22,900.24
2021-11-30,900.24
2022-03-20,107.52
2021-06-20,1200.32
2022-03-05,143.36
2021-10-03,10.46
2023-01-20,30.30
2022-10-31,121.98
2022-09-25,20.92
2021-03-04,40.66
2021-02-11,179.20
2022-04-18,900.24
2021-04-10,300.08
2022-12-01,900.24
2023-02-26,15.69
2022-09-12,1200.32
2022-07-15,600.16
2021-07-30,4200.00
2023-01-14,15.15
2021-03-16,203.30
2022-04-17,81.32
2022-11-25,3000.85
2022-02-09,300.08
2022-04-09,5.23
2022-03-14,107.52
2023-01-23,600.16
2021-09-06,162.64
2022-01-31,26.15
2022-02-11,35.19
2022-07-29,35.84
2022-10-03,203.30
2022-03-06,1500.40
2022-02-16,11.73
2022-01-27,900.24
2023-01-23,900.24
2021-11-22,1500.40
2022-07-25,10.46
2022-07-09,3000.85
2021-12-17,58.65
2021-08-07,58.65
2021-06-20,600.16
2022-11-16,107.52
2022-12-16,1200.32
2021-04-08,20.92
2021-01-15,15.69
2022-09-19,162.64
2021-08-02,900.24
2021-08-27,121.98
2021-02-17,600.17
2021-04-24,600.16
2021-04-24,300.08
2021-07-28,900.24
2021-10-11,10.46
2021-05-26,10.46
2023-01-06,81.32
2021-12-11,900.24
2021-01-16,1500.40
2021-10-01,203.30
2022-11-04,300.08
2021-03-31,600.16
2022-10-10,26.15
2022-03-30,1200.32
2022-08-20,1500.40
2022-09-14,10.46
2022-09-15,1500.40
2023-02-19,20.92
2021-12-01,162.64
2021-09-01,81.32
2022-02-16,600.16
2021-08-18,121.98
2023-02-06,1500.40
2021-04-21,1500.40
2021-06-02,40.66
2021-01-04,15.69
2021-05-14,45.45
2022-09-06,35.84
2022-02-23,1200.32
2021-04-08,300.08
2022-11-20,20.92
2023-01-28,71.68
2021-03-19,600.16
2023-02-01,1200.34
2022-03-06,162.64
2021-08-09,600.16
2022-11-21,121.98
2022-06-15,600.16
2023-01-04,11.73
2022-09-27,5.23
2021-01-20,179.20
2021-07-11,900.24
2021-10-13,121.98
2021-10-07,1050.00
2022-10-06,203.30
2022-12-06,15.69
2022-03-25,3150.00
2022-02-10,203.30
2023-02-28,121.98
2023-01-10,1200.32
2021-07-12,1500.40
2022-05-06,20.92
2021-11-08,20.92
2022-03-20,900.24
2021-03-11,1500.40
2022-08-10,300.08
2022-11-11,3150.00
2021-11-03,600.17
2021-12-24,1500.40
2021-04-16,900.24
2023-01-04,900.24
2022-01-04,1500.40
2022-09-25,1500.40
2022-12-07,600.16
2022-06-23,3000.85
2022-03-19,5.23
2021-07-26,3150.00
2021-11-03,600.16
2023-01-19,81.32
2022-07-30,3000.85
2022-06-06,71.68
2022-05-24,35.84
2021-12-11,1200.34
2021-05-29,179.20
2021-10-31,203.30
2022-05-22,162.64
2022-06-25,46.92
2022-06-28,15.69
2021-05-14,121.98
2022-03-22,203.30
2022-01-05,3000.85
2022-02-25,121.98
2022-12-20,600.16
2021-05-13,600.17
2022-04-05,1800.51
2022-09-25,300.08
2022-01-25,26.15
2023-02-16,900.24
2022-08-31,143.36
2021-08-08,1200.32
2022-11-03,1800.51
2021-08-12,1200.32
2022-03-15,1800.51
2021-05-09,600.17
2022-09-05,20.92
2022-07-29,40.66
2021-06-08,600.16
2022-07-29,5.23
2022-09-10,300.08
2022-02-22,1200.32
2022-03-09,71.68
2021-11-10,1500.40
2022-06-23,1800.51
2022-04-01,600.16
2021-12-16,179.20
2023-01-20,81.32
2022-08-29,35.19
2021-08-30,1200.32
2022-03-30,60.60
2021-04-18,300.08
2022-07-11,203.30
2021-06-19,10.46
2022-01-21,60.60
2022-07-20,3000.85
2021-04-04,1200.32
2021-10-26,600.16
2022-02-25,15.69
2021-06-06,81.32
2022-07-08,11.73
2021-07-16,40.66
2021-06-18,81.32
2021-05-24,107.52
2022-07-18,162.64
2021-10-29,300.08
2022-09-11,3150.00
2022-10-21,20.92
2022-08-13,900.24
2022-05-30,900.24
2022-11-03,300.08
2022-03-02,2400.68
2023-02-05,20.92
2021-01-26,1500.40
2022-06-02,107.52
2023-01-28,26.15
2022-09-17,179.20
2021-06-15,1500.40
2022-09-22,1200.32
2022-12-15,121.98
2022-11-19,5.23
2023-02-03,35.19
2022-11-02,600.17
2022-12-21,23.46
2021-02-11,300.08
2021-07-04,900.24
2022-04-20,26.15
2021-01-05,600.16
2022-08-09,600.16
2022-09-12,600.16
2021-10-16,300.08
2022-04-17,26.15
2022-01-02,3150.00
2023-01-28,20.92
2022-05-19,71.68
2022-01-19,1200.32
2022-11-27,20.92
2021-03-23,600.16
2022-08-07,900.24
2021-05-28,143.36
2021-01-09,203.30
2022-04-14,1500.40
2022-02-24,40.66
2021-12-11,81.32
2022-07-07,162.64
2021-06-23,71.68
2022-03-13,81.32
2022-05-18,600.16
2022-02-07,900.24
2021-06-10,3150.00
2022-08-09,1500.40
2021-12-25,1200.34
2021-08-31,900.24
2021-09-21,26.15
2022-08-18,23.46
2022-06-08,300.08
2023-02-17,30.30
2023-02-08,300.08
2021-08-17,30.30
2021-12-12,15.69
2022-04-20,107.52
2021-10-16,1200.32
2022-05-10,203.30
2023-02-17,600.16
2021-12-18,600.17
2022-12-19,15.69
2021-08-30,5.23
2023-01-28,5250.00
2022-05-16,600.17
2021-01-10,5.23
2021-04-24,23.46
2022-07-10,2400.68
2022-12-06,1200.32
2022-03-15,71.68
2023-01-05,600.16
2021-04-16,75.75
2021-09-25,1500.40
2021-05-01,1200.32
2021-07-06,900.24
2022-11-27,15.69
2021-10-01,121.98
2023-01-17,10.46
2021-06-27,40.66
2022-11-18,107.52
2022-04-08,1200.32
2021-04-12,81.32
2022-03-22,3150.00
2022-07-29,1500.40
2021-07-30,1500.40
2022-12-31,162.64
2021-03-03,162.64
2021-07-07,26.15
2021-09-07,300.08
2022-09-11,121.98
2021-02-16,2400.68
2021-10-23,179.20
2021-04-22,600.16
2021-03-26,300.08
2021-01-12,81.32
2021-10-25,35.84
2021-08-04,81.32
2022-04-28,1200.32
2021-12-21,1500.40
2022-03-31,900.24
2022-06-16,600.16
2021-07-30,1200.34
2022-04-07,300.08
2021-06-05,162.64
2022-05-24,20.92
2022-05-21,162.64
2022-06-06,3150.00
2022-01-26,40.66
2023-01-04,300.08
2021-10-22,20.92
2022-12-17,900.24
2021-02-12,26.15
2021-03-20,2100.00
2022-02-23,300.08
2022-08-06,600.17
2023-01-08,5.23
2022-08-01,5.23
2021-12-25,75.75
2021-06-23,26.15
2021-04-04,600.16
2021-01-15,1200.32
2022-10-17,1800.51
2022-10-03,30.30
2022-12-30,20.92
2022-01-21,15.15
2021-12-29,20.92
2022-08-18,600.17
2023-01-17,81.32
2022-07-29,300.08
2021-05-04,71.68
2023-02-20,900.24
2023-02-15,143.36
2021-07-23,121.98
2022-08-09,900.24
2022-10-05,45.45
2022-12-02,15.69
2021-12-10,46.92
2021-02-18,300.08
2022-07-16,20.92
2021-09-10,60.60
2021-01-31,5250.00
2022-08-26,5.23
2021-06-08,11.73
2022-06-28,300.08
2021-06-11,2400.68
2021-05-13,121.98
2022-03-22,1200.32
2021-12-06,900.24
2022-06-11,900.24
2022-09-04,5250.00
2021-04-02,10.46
2023-01-15,15.69
2022-08-17,3000.85
2022-12-06,10.46
2022-01-06,300.08
2022-10-24,143.36
2021-01-03,71.68
2021-08-23,107.52
2022-07-13,600.16
2023-01-15,600.16
2021-05-11,900.24
2022-05-14,600.16
2023-01-31,121.98
2022-11-21,1500.40
2021-11-12,600.17
2022-09-28,600.16
2021-04-18,35.84
2021-08-16,20.92
2022-06-16,30.30
2022-07-17,46.92
2021-09-02,5250.00
2022-10-31,40.66
2022-11-09,143.36
2022-08-08,300.08
2021-03-07,143.36
2022-10-23,11.73
2021-06-19,600.16
2022-12-18,3000.85
2022-04-11,1800.51
2022-09-10,900.24
2022-08-07,26.15
2022-07-30,1200.34
2022-08-07,23.46
2021-09-20,300.08
2023-02-06,2400.68
2021-10-31,10.46
2021-12-21,10.46
2021-01-14,40.66
2022-11-10,26.15
2021-09-03,300.08
2021-03-25,1800.51
2022-11-08,30.30
2021-10-31,20.92
2022-01-25,1500.40
2022-01-20,75.75
2021-05-29,1050.00
2022-05-19,121.98
